Redshift g-r g-i g-z g-w1 g-w2 r-i r-z r-w1 r-w2 i-z i-w1 i-w2 z-w1 z-w2 w1-w2
3.0 0.09065655047078636 -0.0053662473681441725 -0.027377424629854374 2.32732203146341 3.3129077393783106 -0.09602279783893053 -0.11803397510064073 2.236665480992624 3.2222511889075243 -0.022011177261710202 2.3326882788315544 3.318273986746455 2.3546994560932646 3.340285164008165 0.9855857079149004
3.0100000000000002 0.09404958525397333 -0.0018382027371330878 -0.024995631440205557 2.3292044441774493 3.311457474918239 -0.09588778799110642 -0.11904521669417889 2.235154858923476 3.2174078896642655 -0.02315742870307247 2.3310426469145824 3.313295677655372 2.354200075617655 3.3364531063584444 0.9822530307407895
3.02 0.09793473498138638 0.0021826498514307957 -0.022199699142795737 2.3318150217836653 3.3105547046671155 -0.09575208512995559 -0.12013443412418212 2.233880286802279 3.212619969685729 -0.024382348994226533 2.3296323719322345 3.3083720548156847 2.354014720926461 3.3327544038099113 0.9787396828834503
3.0300000000000002 0.10113561113510983 0.005640014335803301 -0.02041680664025236 2.333659498299415 3.3090295292513616 -0.09549559679930653 -0.12155241777536219 2.232523887164305 3.207893918116252 -0.02605682097605566 2.3280194839636117 3.3033895149155583 2.3540763049396674 3.329446335891614 0.9753700309519466
3.04 0.10455807436397535 0.009352566383121541 -0.017523157643889675 2.3358076759329016 3.3077502098617977 -0.09520550798085381 -0.12208123200786503 2.2312496015689263 3.2031921354978223 -0.026875724027011216 2.32645510954978 3.298397643478676 2.3533308335767913 3.3252733675056874 0.9719425339288961
3.0500000000000003 0.10804574470039796 0.013233622637621067 -0.014753058589899837 2.338089565843948 3.305538633601202 -0.0948121220627769 -0.1227988032902978 2.23004382114355 3.197492888900804 -0.027986681227520904 2.3248559432063267 3.292305010963581 2.3528426244338476 3.320291692191102 0.9674490677572543
3.06 0.11169255852646387 0.016618204700975525 -0.011994648852933665 2.3396760719907874 3.3048586085095337 -0.09507435382548834 -0.12368720737939753 2.2279835134643236 3.19316604998307 -0.02861285355390919 2.323057867289812 3.288240403808558 2.351670720843721 3.3168532573624674 0.9651825365187463
3.0700000000000003 0.11537141846611121 0.020789466686476743 -0.009236639294847748 2.3425303072604216 3.304177889547006 -0.09458195177963447 -0.12460805776095896 2.2271588887943103 3.1888064710808948 -0.03002610598132449 2.321740840573945 3.2833884228605292 2.3517669465552693 3.3134145288418537 0.9616475822865844
3.08 0.11848804987037198 0.02479145864505128 -0.006528849190672759 2.34537426731794 3.3034197656202124 -0.0936965912253207 -0.12501689906104474 2.226886217447568 3.1849317157498405 -0.03132030783572404 2.3205828086728886 3.278628306975161 2.3519031165086126 3.309948614810885 0.9580454983022726
3.09 0.12251272367597466 0.028881030117997142 -0.003567985675893226 2.3484215916901547 3.3027710066794675 -0.09363169355797751 -0.12608070935186788 2.22590886801418 3.180258283003493 -0.03244901579389037 2.3195405615721576 3.2738899765614704 2.351989577366048 3.3063389923553608 0.9543494149893128
3.1 0.12646009978550765 0.03299381694268888 -0.0005117963391860769 2.3515966511410618 3.302159246087715 -0.09346628284281877 -0.12697189612469373 2.225136551355554 3.1756991463022075 -0.03350561328187496 2.318602834198373 3.2691654291450263 2.352108447480248 3.3026710424269012 0.9505625949466534
3.11 0.131087000887117 0.03781933597199583 0.003395749168028317 2.3558105232522877 3.3022982700884995 -0.09326766491512117 -0.12769125171908868 2.2247235223651707 3.1712112692013825 -0.03442358680396751 2.317991187280292 3.2644789341165037 2.3524147740842594 3.298902520920471 0.9464877468362118
3.12 0.13467205241680347 0.04158965027751904 0.005694174422551157 2.3588931475791277 3.301449914770469 -0.09308240213928443 -0.1289778779942523 2.2242210951623242 3.1667778623536655 -0.035895475854967884 2.3173034973016087 3.25986026449295 2.3531989731565766 3.295755740347918 0.9425567671913413
3.13 0.13854629705112487 0.04563412398034927 0.009428207392719656 2.362380817196634 3.3009375989193614 -0.0929121730707756 -0.1291180896584052 2.223834520145509 3.1623913018682366 -0.036205916587629616 2.3167466932162846 3.255303474939012 2.352952609803914 3.291509391526642 0.9385567817227276
3.14 0.1425463245560259 0.0498353902361508 0.013065614852553864 2.3661236630021882 3.29934203683559 -0.0927109343198751 -0.12948070970347203 2.2235773384461623 3.156795712279564 -0.03676977538359694 2.3162882727660374 3.249506646599439 2.3530580481496344 3.286276421983036 0.9332183738334017
3.15 0.14663420527879722 0.05360209669664329 0.016775321305026125 2.369134700124931 3.299565464246321 -0.09303210858215394 -0.1298588839737711 2.222500494846134 3.1529312589675236 -0.03682677539161716 2.315532603428288 3.2459633675496775 2.352359378819905 3.2827901429412947 0.9304307641213896
3.16 0.15092938762389707 0.05844884354856106 0.02051688704397492 2.3737143437379054 3.2997582988715273 -0.09248054407533601 -0.13041250057992215 2.2227849561140083 3.14882891124763 -0.03793195650458614 2.3152655001893443 3.241309455322966 2.3531974566939304 3.2792414118275524 0.9260439551336219
3.17 0.15439686292358346 0.06303769397329617 0.02424421298420043 2.3784574614188507 3.2998788192502175 -0.09135916895028728 -0.13015264993938302 2.2240605984952673 3.145481956326634 -0.03879348098909574 2.3154197674455546 3.2368411252769214 2.3542132484346503 3.275634606266017 0.9214213578313668
3.18 0.15916632750970905 0.06766584828320532 0.028150138485131038 2.3835807835583225 3.3001004205183797 -0.09150047922650373 -0.131016189024578 2.2244144560486134 3.1409340930086707 -0.03951570979807428 2.315914935275117 3.2324345722351744 2.3554306450731914 3.2719502820332487 0.9165196369600572
3.19 0.16373451850404663 0.07232380030388086 0.03218013577159695 2.389015280526209 3.3003452285423087 -0.09141071820016577 -0.13155438273244968 2.2252807620221624 3.136610710038262 -0.04014366453228391 2.316691480222328 3.228021428238428 2.356835144754612 3.2681650927707118 0.9113299480160997
3.2 0.16939462259342974 0.07814816216789211 0.03744000497696476 2.3958479960319004 3.301762727061302 -0.09124646042553763 -0.131954617616465 2.2264533734384706 3.132368104467872 -0.04070815719092735 2.3176998338640082 3.22361456489341 2.3584079910549356 3.264322722084337 0.9059147310294016
3.21 0.17328817295664933 0.08209509997230668 0.04097838922750441 2.4013118980846713 3.301481941041903 -0.09119307298434265 -0.13230978372914493 2.228023725128022 3.1281937680852536 -0.041116710744802276 2.3192167981123646 3.2193868410695963 2.360333508857167 3.2605035518143985 0.9001700429572317
3.22 0.17764265311900118 0.0865389756861994 0.04441549112678089 2.4071812894296833 3.3017083736113797 -0.09110367743280179 -0.1332271619922203 2.229538636310682 3.1240657204923785 -0.0421234845594185 2.320642313743484 3.2151693979251803 2.3627657983029025 3.257292882484599 0.8945270841816964
3.23 0.1822395824339722 0.0911949677362216 0.048926718736687747 2.4133468272654106 3.3021967832269823 -0.0910446146977506 -0.13331286369728446 2.2311072448314384 3.11995720079301 -0.04226824899953385 2.322151859529189 3.2110018154907607 2.364420108528723 3.2532700644902945 0.8888499559615717
3.24 0.18697659615931173 0.09616251538263398 0.05365747109243557 2.419750111644273 3.3018108999426445 -0.09081408077667774 -0.13331912506687615 2.2327735154849613 3.114834303783333 -0.04250504429019841 2.323587596261639 3.2056483845600106 2.3660926405518374 3.248153428850209 0.8820607882983715
3.25 0.19187744412122854 0.10070016656750624 0.058376381734071 2.425524529750895 3.3029649709603817 -0.09117727755372229 -0.13350106238715753 2.2336470856296664 3.111087526839153 -0.04232378483343524 2.3248243631833887 3.2022648043928754 2.367148148016824 3.2445885892263107 0.8774404412094867
3.2600000000000002 0.19680086635936078 0.10618699492748007 0.06283664572444181 2.432615309500271 3.3041140598166123 -0.09061387143188071 -0.13396422063491897 2.23581444314091 3.1073131934572515 -0.04335034920303826 2.326428314572791 3.1979270648891323 2.369778663775829 3.2412774140921705 0.8714987503163414
3.27 0.2011470019387538 0.11149994551942655 0.06742083810082278 2.439900008683466 3.3053089769983117 -0.08964705641932724 -0.133726163837931 2.2387530067447123 3.104161975059558 -0.04407910741860377 2.3284000631640396 3.193809031478885 2.3724791705826433 3.237888138897489 0.8654089683148456
3.2800000000000002 0.20655338041494176 0.11686045925446109 0.07245957836690309 2.4474322324313817 3.306588117011234 -0.08969292116048067 -0.13409380204803867 2.24087885201644 3.1000347365962924 -0.044400880887558 2.3305717731769207 3.189727657756773 2.3749726540644787 3.234128538644331 0.8591558845798524
3.29 0.21192249365897453 0.12234085642533543 0.07767837333798866 2.4551996476465696 3.3079598448888277 -0.0895816372336391 -0.13424412032098587 2.243277153987595 3.096037351229853 -0.04466248308734677 2.332858791221234 3.1856189884634922 2.377521274308581 3.230281471550839 0.852760197242258
3.3000000000000003 0.218393809859748 0.128892296460684 0.08376444927892379 2.464328466711695 3.3104462355101063 -0.08950151339906398 -0.1346293605808242 2.245934656851947 3.0920524256503583 -0.04512784718176022 2.335436170251011 3.1815539390494223 2.3805640174327714 3.2266817862311825 0.8461177687984112
3.31 0.22336455033457625 0.13397587504336528 0.08772826051998095 2.4719139842817697 3.3114657197560966 -0.08938867529121097 -0.1356362898145953 2.2485494339471934 3.0881011694215204 -0.04624761452338433 2.3379381092384044 3.1774898447127313 2.3841857237617887 3.2237374592361157 0.8395517354743269
3.3200000000000003 0.22875643131290957 0.13959366449357447 0.09360354825047779 2.479993829530976 3.312966361388611 -0.0891627668193351 -0.13515288306243178 2.2512373982180662 3.0842099300757013 -0.04599011624309668 2.3404001650374013 3.1733726968950364 2.386390281280498 3.219362813138133 0.8329725318576351
3.33 0.2342523233217868 0.14535321513366384 0.099132179308274 2.488311132899508 3.3147275586867764 -0.08889910818812297 -0.1351201440135128 2.254058809577721 3.0804752353649896 -0.04622103582538983 2.342957917765844 3.1693743435531125 2.389178953591234 3.2155953793785024 0.8264164257872686
3.34 0.2399656943276156 0.15138524795091968 0.10527155037818403 2.496820357598157 3.315710570131653 -0.08858044637669593 -0.13469414394943158 2.2568546632705413 3.0757448758040375 -0.046113697572735646 2.3454351096472372 3.1643253221807335 2.391548807219973 3.210439019753469 0.8188902125334963
3.35 0.2460371379329871 0.1571139599571545 0.11124067527419612 2.504695756474682 3.318230368711177 -0.0889231779758326 -0.13479646265879097 2.258658618541695 3.07219323077819 -0.04587328468295837 2.3475817965175274 3.1611164087540224 2.393455081200486 3.206989693436981 0.813534612236495
3.36 0.25217710441158303 0.16353203463967603 0.11737770739676279 2.51372120528373 3.3208784240587157 -0.088645069771907 -0.13479939701482024 2.261544100872147 3.0687013196471327 -0.04615432724291324 2.350189170644054 3.1573463894190397 2.396343497886967 3.203500716661953 0.8071572187749858
3.37 0.25820947701098973 0.17079207982181543 0.12424809759751554 2.5232180957292414 3.324152154962423 -0.0874173971891743 -0.1339613794134742 2.2650086187182517 3.0659426779514334 -0.046543982224299896 2.352426015907426 3.1533600751406077 2.398969998131726 3.1999040573649076 0.8009340592331817
3.38 0.26651685476409526 0.17940804433149182 0.13216132626217103 2.533857862293498 3.3287774022555574 -0.08710881043260343 -0.13435552850192423 2.267341007529403 3.062260547491462 -0.04724671806932079 2.3544498179620064 3.1493693579240656 2.401696536031327 3.1966160759933864 0.7949195399620592
3.39 0.27615689753606176 0.1894718190424669 0.14207905118394493 2.54571963195583 3.3348086819211424 -0.08668507849359486 -0.13407784635211684 2.269562734419768 3.0586517843850807 -0.04739276785852198 2.356247812913363 3.1453368628786755 2.403640580771885 3.1927296307371975 0.7890890499653125
3.4 0.28800916139788413 0.20170348943675265 0.15376232997162376 2.5597286860818187 3.342992114819495 -0.08630567196113148 -0.13424683142626037 2.2717195246839346 3.054982953421611 -0.04794115946512889 2.358025196645066 3.1412886253827423 2.405966356110195 3.1892297848478712 0.7832634287376763
3.41 0.2984848790577175 0.21277228895349154 0.1634729939855717 2.5721738844664124 3.3498132478572558 -0.08571259010422594 -0.1350118850721458 2.273689005408695 3.0513283687995383 -0.04929929496791985 2.359401595512921 3.137040958903764 2.4087008904808407 3.186340253871684 0.7776393633908434
3.42 0.3096192798878903 0.2246666339219665 0.1752226033081783 2.5854739849209736 3.357519619758367 -0.08495264596592378 -0.134396676579712 2.2758547050330833 3.047900339870477 -0.049444030613788215 2.360807350999007 3.1328529858364007 2.4102513816127953 3.182297016450189 0.7720456348373936
3.43 0.32132501703577887 0.23705605982440758 0.187730501732716 2.5993054961507767 3.3657413578634063 -0.08426895721137129 -0.13359451530306288 2.277980479114998 3.0444163408276275 -0.04932555809169159 2.362249436326369 3.1286852980389988 2.4115749944180607 3.1780108561306903 0.7664358617126297
3.44 0.33343857077596084 0.24973489512339597 0.19996412839699218 2.6136125607295853 3.3733748984467056 -0.08370367565256487 -0.13347444237896866 2.2801739899536244 3.0399363276707447 -0.04977076672640379 2.3638776656061893 3.1236400033233096 2.413648432332593 3.1734107700497134 0.7597623377171203
3.45 0.34584356366191216 0.2626109360498958 0.21276999872502245 2.627534077953065 3.3827916341232083 -0.08323262761201633 -0.1330735649368897 2.281690514291153 3.036948070461296 -0.04984093732487338 2.3649231419031693 3.1201806980733124 2.4147640792280427 3.170021635398186 0.7552575561701431
3.46 0.3582277813110082 0.27634332264779715 0.22544957894642792 2.6424521237412044 3.3922303148342294 -0.08188445866321103 -0.13277820236458027 2.2842243424301962 3.0340025335232212 -0.05089374370136923 2.3661088010934073 3.1158869921864323 2.4170025447947765 3.1667807358878015 0.749778191093025
3.47 0.3696465089818304 0.2896711932671998 0.23807760980979964 2.6568728138579374 3.4013069079959735 -0.07997531571463057 -0.13156889917203074 2.287226304876107 3.031660399014143 -0.05159358345740017 2.3672016205907376 3.1116357147287736 2.4187952040481377 3.163229298186174 0.7444340941380361
3.48 0.38099189858894533 0.30218798580628814 0.24970998034444136 2.670051188020949 3.409337074130182 -0.07880391278265719 -0.13128191824450397 2.2890592894320037 3.0283451755412365 -0.05247800546184678 2.367863202214661 3.1071490883238937 2.4203412076765076 3.1596270937857405 0.7392858861092328
3.49 0.39059572672479703 0.313453990611567 0.2597913135335226 2.6816921118103743 3.4160121226248847 -0.07714173611323005 -0.13080441319127445 2.2910963850855772 3.0254163959000877 -0.053662677078044396 2.3682381211988073 3.1025581320133178 2.4219007982768517 3.156220809091362 0.7343200108145105
3.5 0.40085501455630634 0.32521832088912106 0.27070829803582086 2.6937398749304187 3.423232227259213 -0.07563669366718528 -0.13014671652048548 2.2928848603741123 3.0223772127029065 -0.0545100228533002 2.3685215540412976 3.0980139063700918 2.423031576894598 3.152523929223392 0.7294923523287942
3.5100000000000002 0.40806342637328186 0.3342378671001036 0.2785196036590811 2.702849503563396 3.427489001219417 -0.07382555927317824 -0.12954382271420073 2.294786077190114 3.019425574846135 -0.055718263441022486 2.3686116364632923 3.0932511341193134 2.424329899904315 3.148969397560336 0.7246394976560211
3.52 0.4157044179229459 0.3438552422691856 0.2859127095452152 2.7121284756229542 3.43215834244441 -0.07184917565376026 -0.12979170837773069 2.2964240577000083 3.016453924521464 -0.05794253272397043 2.3682732333537686 3.0883031001752244 2.426215766077739 3.146245632899195 0.7200298668214558
3.5300000000000002 0.42362774226276656 0.35370036009286565 0.29473448298722005 2.721584043628475 3.4370306663956214 -0.06992738216990091 -0.1288932592755465 2.2979563013657085 3.013402924132855 -0.0589658771056456 2.3678836835356094 3.0833303063027557 2.426849560641255 3.1422961834084013 0.7154466227671463
3.54 0.43164058098854596 0.36399708695068966 0.3034135163040119 2.731114273345181 3.440870045435446 -0.0676434940378563 -0.12822706468453404 2.299473692356635 3.0092294644469 -0.06058357064667774 2.3671171863944913 3.0768729584847563 2.427700757041169 3.137456529131434 0.709755772090265
3.5500000000000003 0.43936073399680353 0.3736217068736032 0.31222430944268353 2.7398189981766095 3.4463663515539764 -0.06573902712320034 -0.12713642455412 2.300458264179806 3.007005617557173 -0.061397397430919654 2.3661972913030063 3.0727446446803732 2.427594688733926 3.134142042111293 0.706547353377367
3.56 0.4471781798785486 0.38412163984157743 0.3208082426838068 2.7496415957104183 3.4518177456716828 -0.06305654003697114 -0.12636993719474177 2.3024634158318698 3.004639565793134 -0.06331339715777062 2.365519955868841 3.0676961058301053 2.4288333530266115 3.131009502987876 0.7021761499612644
3.5700000000000003 0.4538792744510616 0.39472202646237164 0.3293601879269872 2.759408328312432 3.457291746537308 -0.05915724798868993 -0.1245190865240744 2.3055290538613704 3.0034124720862465 -0.06536183853538446 2.3646863018500603 3.0625697200749364 2.430048140385445 3.127931558610321 0.6978834182248761
3.58 0.46225647845476203 0.4052832770622672 0.3384223136045428 2.7691204440661323 3.4628196054015845 -0.05697320139249484 -0.12383416485021925 2.3068639656113703 3.0005631269468225 -0.06686096345772441 2.363837167003865 3.0575363283393173 2.4306981304615896 3.1243972917970417 0.6936991613354522
3.59 0.47052172731102715 0.4162069881390984 0.3475226294726603 2.778920797238662 3.468536581035025 -0.05431473917192875 -0.12299909783836682 2.308399069927635 2.9980148537239977 -0.06868435866643807 2.3627138090995636 3.0523295928959264 2.4313981677660017 3.1210139515623645 0.6896157837963628
3.6 0.47848804599906103 0.42732082837386187 0.35676745347654304 2.788813581457614 3.474461026975728 -0.05116721762519916 -0.12172059252251799 2.310325535458553 2.995972980976667 -0.07055337489731883 2.361492753083752 3.0471401986018662 2.432046127981071 3.117693573499185 0.6856474455181143
3.61 0.4872086910048168 0.43896096408645136 0.3668635642933218 2.7995093875033206 3.481175311293544 -0.04824772691836543 -0.120345126711495 2.312300696498504 2.9939666202887274 -0.07209739979312957 2.360548423416869 3.042214347207093 2.432645823209999 3.1143117470002224 0.6816659237902236
3.62 0.4946750659193455 0.44996356352466194 0.37494533486803405 2.8091163124256653 3.4870069562803216 -0.04471150239468358 -0.11972973105131146 2.3144412465063198 2.992331890360976 -0.07501822865662788 2.3591527489010033 3.0370433927556597 2.4341709775576312 3.1120616214122876 0.6778906438546564
3.63 0.5019108183014325 0.4611975732746636 0.3849749704480132 2.8189001095285953 3.493115349831811 -0.040713245026768874 -0.11693584785341926 2.316989291227163 2.9912045315303786 -0.07622260282665039 2.3577025362539317 3.0319177765571474 2.433925139080582 3.108140379383798 0.6742152403032158
3.64 0.5084451498482991 0.4726827190637266 0.3947151485629803 2.8287207617880377 3.4993408221114635 -0.03576243078457253 -0.11373000128531885 2.3202756119397385 2.9908956722631643 -0.07796757050074632 2.356038042724311 3.026658103047737 2.4340056132250574 3.104625673548483 0.6706200603234258
3.65 0.5139380019546813 0.4842680693695165 0.4046434557796026 2.838568082660693 3.5046852338918946 -0.029669932585164815 -0.10929454617507872 2.3246300807060116 2.9907472319372133 -0.0796246135899139 2.3543000132911764 3.020417164522378 2.4339246268810903 3.100041778112292 0.6661171512312016
3.66 0.5189195957369215 0.49510017214479163 0.4144478057650893 2.8478070764220256 3.5114379451922453 -0.02381942359212985 -0.10447178997183215 2.328887480685104 2.992518349455324 -0.0806523663797023 2.352706904277234 3.0163377730474537 2.4333592706569362 3.096990139427156 0.6636308687702197
3.67 0.5233893881076099 0.5069684336688773 0.42398195239148606 2.858019354189363 3.518170231568906 -0.016420954438732593 -0.09940743571612387 2.334629966081753 2.994780843461296 -0.08298648127739128 2.3510509205204855 3.0112017979000285 2.4340374017978768 3.09418827917742 0.660150877379543
3.68 0.5272081907727539 0.5186284764319105 0.433984822180669 2.868289330163183 3.5249433795097147 -0.00857971434084348 -0.09322336859208491 2.341081139390429 2.9977351887369608 -0.08464365425124143 2.3496608537312724 3.0063149030778042 2.434304507982514 3.0909585573290457 0.6566540493465318
3.69 0.5319637814220144 0.5303909738522918 0.4439758916765797 2.8786216991819558 3.5318302216777084 -0.0015728075697225563 -0.0879878897454347 2.3466579177599414 2.999866440255694 -0.08641508217571214 2.348230725329664 3.0014392478254166 2.434645807505376 3.0878543300011287 0.6532085224957527
3.7 0.5364879606405424 0.5416378535051685 0.4540423731591332 2.888918008197024 3.5386830590284575 0.005149892864626082 -0.08244558748140918 2.3524300475564814 3.002195098387915 -0.08759548034603526 2.3472801546918554 2.997045205523289 2.4348756350378906 3.0846406858693243 0.6497650508314337
3.71 0.5408363292679539 0.5530977046627896 0.46383727186344004 2.89924370267655 3.5456215047051636 0.012261375394835738 -0.07699905740451385 2.358407373408596 3.0047851754372097 -0.08926043279934959 2.3461459980137604 2.992523800042374 2.43540643081311 3.0817842328417235 0.6463778020286135
3.72 0.5458632928344009 0.564866673070135 0.4746607376465839 2.910307278062458 3.553210080580385 0.019003380235734113 -0.07120255518781704 2.364443985228057 3.007346787745984 -0.09020593542355115 2.345440604992323 2.98834340751025 2.435646540415874 3.078549342933801 0.6429028025179271
3.73 0.5497240336387996 0.5756573713512267 0.48387100476255185 2.9204146429283924 3.5600159085961494 0.025933337712427118 -0.06585302887624778 2.3706906092895927 3.0102918749573497 -0.0917863665886749 2.3447572715771656 2.9843585372449226 2.4365436381658405 3.0761449038335975 0.639601265667757
3.74 0.5539117795468371 0.5862151728316682 0.4944764915487667 2.9307717689412485 3.5670818289132633 0.03230339328483112 -0.05943528799807041 2.3768599893944113 3.013170049366426 -0.09173868128290152 2.3445565961095802 2.980866656081595 2.4362952773924818 3.0726053373644966 0.6363100599720148
3.75 0.5583456711696435 0.5973199976520114 0.5047903873434869 2.9413975601961617 3.5744107093856314 0.03897432648236787 -0.0535552838261566 2.383051889026518 3.016065038215988 -0.09252961030852447 2.3440775625441503 2.97709071173362 2.436607172852675 3.0696203220421445 0.6330131491894697
3.7600000000000002 0.5631397431339025 0.6075299273803658 0.5154216598185535 2.95219350991583 3.580931435028713 0.04439018424646335 -0.04771808331534899 2.3890537667819274 3.0177916918948107 -0.09210826756181234 2.344663582535464 2.9734015076483473 2.4367718500972764 3.0655097752101597 0.6287379251128833
3.77 0.567979262946821 0.6194958572477809 0.5261735511287817 2.9624412586971545 3.5887702766905534 0.051516594300959895 -0.04180571181803927 2.3944619957503335 3.0207910137437324 -0.09332230611899917 2.3429454014493736 2.9692744194427725 2.4362677075683727 3.0625967255617716 0.6263290179933989
3.7800000000000002 0.5731158034065338 0.6308648864631863 0.5368343140870806 2.9737954566118106 3.5966475634259005 0.057749083056652495 -0.036281489319453186 2.4006796532052768 3.0235317600193667 -0.09403057237610568 2.3429305701486243 2.9657826769627142 2.43696114252473 3.05981324933882 0.62285210681409
3.79 0.5775633942142093 0.6423920303262527 0.5474912855043854 2.9852813567709617 3.604571780325564 0.06482863611204337 -0.030072108709823908 2.4077179625567524 3.027008386111355 -0.09490074482186728 2.342889326444709 2.9621797499993114 2.4377900712665763 3.0570804948211787 0.6192904235546024
3.8000000000000003 0.5834539953777309 0.6540574098371223 0.558307558509064 2.9970202511568473 3.6126605407958046 0.07060341445939144 -0.02514643686866691 2.4135662557791164 3.0292065454180737 -0.09574985132805836 2.342962841319725 2.958603130958682 2.4387126926477833 3.0543529822867406 0.6156402896389572
3.81 0.5891800576944739 0.6654638013365677 0.5695949646419614 3.008998578822826 3.6209139661816288 0.07628374364209378 -0.019585093052512548 2.4198185211283523 3.031733908487155 -0.09586883669460633 2.3435347774862585 2.955450164845061 2.439403614180865 3.0513190015396674 0.6119153873588026
3.8200000000000003 0.5950021034544832 0.6771425861633276 0.580608863506697 3.0212999264691085 3.629396917506007 0.08214048270884433 -0.014393239947786185 2.4262978230146253 3.034394814051524 -0.09653372265663052 2.344157340305781 2.9522543313426794 2.4406910629624115 3.04878805399931 0.6080969910368985
3.83 0.6016690403306981 0.6890966349285605 0.5929170702742503 3.0345406439079525 3.6386626978624435 0.08742759459786242 -0.008751970056447789 2.4328716035772544 3.0369936575317453 -0.09617956465431021 2.345444008979392 2.949566062933883 2.441623573633702 3.045745627588193 0.6041220539544909
3.84 0.6071760597789613 0.6999932551669019 0.603616086713604 3.0468884018167692 3.6471404542464008 0.09281719538794064 -0.003559973065357269 2.439712342037808 3.0399643944674395 -0.09637716845329791 2.3468951466498673 2.947147199079499 2.4432723151031652 3.0435243675327968 0.6002520524296315
3.85 0.6130026905280559 0.7108917304017766 0.6154889567351312 3.0595832644584604 3.6559487547285663 0.09788903987372066 0.0024862662070752606 2.4465805739304045 3.0429460642005104 -0.0954027736666454 2.348691534056684 2.9450570243267897 2.4440943077233293 3.040459797993435 0.5963654902701059
3.86 0.6190145780701961 0.7221945974559887 0.6273671954064604 3.0724884868216265 3.6649907126076613 0.10318001938579258 0.008352617336264245 2.4534739087514303 3.045976134537465 -0.09482740204952833 2.3502938893656378 2.9427961151516726 2.445121291415166 3.037623517201201 0.5925022257860348
3.87 0.625187203614594 0.7340485808293593 0.6392478575975282 3.0854977592319344 3.6732613429804637 0.1088613772147653 0.014060653982934213 2.4603105556173404 3.0480741393658697 -0.09480072323183109 2.351449178402575 2.9392127621511044 2.446249901634406 3.0340134853829355 0.5877635837485293
3.88 0.6316275998711589 0.7452142342124368 0.6516004123272694 3.0978871101010768 3.682881752268223 0.11358663434127791 0.01997281245611049 2.466259510229918 3.051254152397064 -0.09361382188516743 2.35267287588864 2.937667518055786 2.4462866977738074 3.0312813399409535 0.5849946421671461
3.89 0.6381573405560594 0.7576087301687906 0.663672891089977 3.111266008407423 3.6925641586588753 0.11945138961273116 0.02551555053391752 2.4731086678513634 3.054406818102816 -0.09393583907881364 2.3536572782386322 2.9349554284900847 2.447593117317446 3.0288912675688984 0.5812981502514525
3.9 0.6440800876359027 0.7700560612043539 0.6759817865563527 3.124748686848335 3.7023575495258285 0.12597597356845114 0.03190169892044992 2.480668599212432 3.0582774618899258 -0.09407427464800122 2.354692625643981 2.9323014883214746 2.4487669002919823 3.026375762969476 0.5776088626774936
3.91 0.6514378802341128 0.7823819274271422 0.688689359811999 3.1384846144210776 3.7123961183552545 0.13094404719302943 0.037251479577886215 2.487046734186965 3.0609582381211418 -0.09369256761514322 2.3561026869939354 2.9300141909281123 2.4497952546090787 3.0237067585432555 0.5739115039341769
3.92 0.6587607654560799 0.7951989168059121 0.7014294889434467 3.152649974556894 3.7227720791366394 0.13643815134983228 0.04266872348736683 2.4938892091008142 3.0640113136805596 -0.09376942786246545 2.357451057750982 2.9275731623307273 2.4512204856134474 3.0213425901931927 0.5701221045797453
3.93 0.66641190717597 0.8083607937696016 0.7147190325585768 3.1671593921838195 3.7334049373494054 0.14194888659363158 0.04830712538260684 2.5007474850078495 3.0669930301734354 -0.09364176121102474 2.358798598414218 2.925044143579804 2.4524403596252426 3.0186859047908285 0.5662455451655859
3.94 0.6747022335317432 0.8221045268018976 0.7289028667211923 3.1828564680150464 3.7450709340538424 0.14740229327015442 0.05420063318944912 2.508154234483303 3.070368700522099 -0.0932016600807053 2.360751941213149 2.922966407251945 2.453953601293854 3.01616806733265 0.562214466038796
3.95 0.6819214682323782 0.8348584197331483 0.7410084817658102 3.1975211512617214 3.755735233352887 0.15293695150077014 0.05908701353343204 2.5155996830293432 3.0738137651205086 -0.09384993796733809 2.362662731528573 2.9208768136197385 2.456512669495911 3.0147267515870766 0.5582140820911654
3.96 0.6896267090866353 0.8481020438424167 0.7551049176643367 3.21259972899103 3.766778285440431 0.15847533475578146 0.06547820857770148 2.522973019904395 3.0771515763537955 -0.09299712617807998 2.3644976851486135 2.918676241598014 2.4574948113266935 3.011673367776094 0.5541785564494006
3.97 0.6972282674303116 0.8612799260547135 0.7689898254616736 3.227869511330958 3.7780672212532913 0.16405165862440185 0.07176155803136197 2.5306412439006465 3.0808389538229797 -0.09229010059303988 2.3665895852762446 2.916787295198578 2.4588796858692845 3.0090773957916177 0.5501977099223332
3.98 0.7051174131001723 0.8749784316519005 0.7829574538585433 3.2433574150371776 3.7885600616103154 0.1698610185517282 0.07784004075837103 2.5382400019370053 3.083442648510143 -0.09202097779335716 2.368378983385277 2.913581629958415 2.4603999611786342 3.005602607751772 0.5452026465731379
3.99 0.7132104227672116 0.8882493403402236 0.7971072218407969 3.2581438205740696 3.800542401274569 0.17503891757301204 0.08389679907358527 2.544933397806858 3.0873319785073576 -0.09114211849942677 2.369894480233846 2.9122930609343456 2.4610365987332727 3.0034351794337724 0.5423985807004996
